Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM2894,Radio,Electronics,,278467.0,133204.0,486595.0,7053.0,0.2609,9390.0,0.954,940024.0,0.83,331.0,2/7/2023,15/11/2023,3.0,6.0,High
CAM2895,TV,Automotive,Johor,,135554.0,9389.0,16288.0,0.7974,2598.0,6.054417473,,1.42,167.0,31/10/2023,26/10/2023,5.0,1.0,High
CAM2896,TV,Groceries,Sarawak,28166.0,110087.0,609076.0,27308.0,0.2402,1606.0,0.5332,,,71.0,14/4/2023,,5.0,7.0,High
CAM2897,TV,Health,Johor,319280.0,308188.0,33152.0,22164.0,0.5916,9599.0,0.4848,436289.0,2.85,248.0,30/12/2023,1/8/2023,1.0,9.0,Medium
CAM2898,TV,Health,Kuala Lumpur,455885.0,93115.0,3463.0,28298.0,0.7775,3336.0,0.0346,667582.0,0.66,,4/11/2023,7/4/2023,,2.0,Medium
CAM2899,Email,Fashion,Sabah,377564.0,,164364.0,18563.0,0.4906,33410.71465,0.61,540733.0,4.09,117.0,26/6/2023,13/2/2023,27.63326321,6.0,High
CAM2900,Radio,Electronics,Penang,470030.0,379285.0,226403.0,14822.0,0.713,933.0,0.4668,,2.37,261.0,18/3/2023,24/8/2023,2.0,7.0,Low
CAM2901,Billboard,Automotive,Sarawak,408091.0,173967.0,,8528.0,0.4303,1439.0,0.2233,315976.0,3.97,140.0,31/1/2023,30/7/2023,4.0,7.0,Medium
CAM2902,Email,Fashion,Sabah,30554.0,137787.0,540778.0,33199.0,0.4833,7461.0,0.3033,454435.0,0.12,42.0,17/8/2023,4/1/2023,1.0,4.0,High
CAM2903,Radio,Health,Sabah,479961.0,309638.0,564634.0,7250.0,0.4546,7055.0,0.6405,890900.0,0.6,265.0,20/1/2023,6/8/2023,1.0,3.0,Low
CAM2904,Email,,Penang,20617.0,166389.0,95727.0,12249.0,0.718,9899.0,0.2723,15530.0,1.82,165.0,,6/10/2023,1.0,6.0,Low
CAM2905,Social Media,Health,Kuala Lumpur,214447.0,90801.0,764108.0,47522.0,0.4842,9609.0,,193948.0,3.85,138.0,21/3/2023,31/3/2023,46.05543868,4.0,Medium
CAM2906,Social Media,Health,Sabah,480663.0,114579.0,,24391.0,5.927331896,3039.0,0.6,178013.0,0.62,74.0,14/4/2023,30/6/2023,1.0,7.0,Medium
CAM2907,Social Media,Electronics,Sabah,171521.0,46376.0,419001.0,,0.6709,49214.49091,0.6699,806267.0,1.09,331.0,2/11/2023,7/3/2023,1.0,2.0,Medium
CAM2908,Social Media,Groceries,,382613.0,234642.0,572599.0,,0.8321,435.0,0.2573,547971.0,2.57,297.0,30/10/2023,14/3/2023,3.0,5.0,High
CAM2909,,Fashion,Sabah,288891.0,318675.0,528962.0,6430.0,0.0601,7840.0,0.7016,320832.0,3.39,7.0,21/10/2023,15/2/2023,3.0,10.0,High
CAM2910,Radio,Automotive,Kuala Lumpur,34519.0,217756.0,412034.0,2883.0,3.135972108,9927.0,0.7926,817746.0,3.66,105.0,25/2/2023,24/1/2023,5.0,,Low
CAM2911,Billboard,Groceries,Sabah,345806.0,416100.0,438541.0,41301.0,0.2177,538.0,0.1775,755528.0,,,17/7/2023,28/8/2023,5.0,53.34896962,High
CAM2912,Social Media,Groceries,Sabah,460867.0,447675.0,502209.0,14226.0,0.5663,8074.0,0.8807,347381.0,0.73,294.0,1/3/2023,,2.0,9.0,Medium
CAM2913,Radio,Electronics,Penang,403830.0,167569.0,75089.0,119619.8124,0.2642,462.0,0.1296,357996.0,2.2,13.0,1/5/2023,2/9/2023,2.0,2.0,Medium
CAM2914,Billboard,Automotive,Penang,147810.0,371261.0,211050.0,19347.0,0.6949,2111.0,0.6192,337898.0,4.97,353.0,23/9/2023,18/8/2023,4.0,4.0,Low
CAM2915,,Health,Sarawak,373419.0,128212.0,253296.0,30679.0,0.7434,8098.0,0.7118,898418.0,,231.0,,26/2/2023,5.0,3.0,Medium
CAM2916,Social Media,Groceries,Sarawak,237069.0,12012.0,155722.0,12044.0,0.6713,5972.0,2.326167017,730134.0,0.68,146.0,,10/7/2023,2.0,3.0,High
CAM2917,Billboard,Automotive,Sabah,39919.0,238132.0,894408.0,38268.0,0.539,728.0,,263993.0,23.28811617,313.0,3/7/2023,25/3/2023,1.0,9.0,High
CAM2918,Billboard,Automotive,Penang,326541.0,228994.0,20328.0,40508.0,,1998.0,0.3833,504864.0,3.96,244.0,14/8/2023,31/10/2023,1.0,4.0,Medium
CAM2919,Radio,Fashion,Sabah,84082.0,196183.0,667257.0,31582.0,7.618804032,5209.0,0.8505,,4.2,310.0,5/10/2023,7/7/2023,2.0,8.0,Low
CAM2920,Social Media,Health,Sarawak,263265.0,449473.0,702441.0,877.0,0.5403,3460.0,2.265303681,328154.0,0.5,178.0,23/1/2023,31/8/2023,1.0,2.0,Medium
CAM2921,Social Media,Health,Sabah,138616.0,64062.0,319776.0,24982.0,0.9131,3239.0,0.394,202322.0,1.66,117.0,10/7/2023,1/3/2023,4.0,9.0,High
CAM2922,Billboard,Groceries,Johor,499631.0,357214.0,51354.0,21060.0,0.2984,1495.0,0.5386,457234.0,0.12,53.0,25/5/2023,11/2/2023,3.0,7.0,Low
CAM2923,Email,Groceries,Kuala Lumpur,324236.0,213777.0,735431.0,5745.0,0.091,,0.9952,31286.0,1.63,40.0,,12/1/2023,1.0,3.0,High
CAM2924,Social Media,Groceries,Johor,310220.0,,226763.0,21854.0,0.5114,3564.0,0.3841,587685.0,3.69,51.0,31/3/2023,5/8/2023,,10.0,Medium
CAM2925,Email,Automotive,Kuala Lumpur,32156.0,109705.0,628986.0,10296.0,0.5713,4162.0,0.2932,486990.0,3.89,97.0,30/4/2023,,3.0,8.0,Medium
CAM2926,Social Media,Fashion,Penang,285606.0,259832.0,,,0.685,,0.3105,991726.0,0.24,148.0,1/8/2023,20/8/2023,27.63326321,4.0,Medium
CAM2927,Billboard,Automotive,Kuala Lumpur,451560.0,13286.0,202640.0,6884.0,0.8503,7432.0,0.8363,866445.0,0.01,182.0,24/2/2023,11/5/2023,2.0,7.0,Low
CAM2928,TV,Health,Sabah,280206.0,302738.0,997857.0,14508.0,0.2619,392.0,0.8627,,3.41,347.0,24/2/2023,23/1/2023,3.0,1.0,
CAM2929,Email,Groceries,Johor,162918.0,303533.0,785146.0,37098.0,,23065.15892,0.5273,,,22.0,3/11/2023,1/8/2023,5.0,9.0,
CAM2930,Billboard,Groceries,Sabah,200448.0,4179875.852,820335.0,152309.4887,0.222,2996.0,0.6466,412318.0,4.26,278.0,27/9/2023,16/8/2023,3.0,5.0,Medium
CAM2931,Billboard,Automotive,,162642.0,313171.0,377018.0,30682.0,0.6923,5583.0,0.9493,500686.0,1.88,189.0,31/3/2023,30/6/2023,1.0,,Medium
CAM2932,TV,Electronics,Penang,274432.0,300582.0,489849.0,40876.0,,,0.4447,908049.0,4.95,2.0,2/8/2023,29/12/2023,4.0,9.0,Medium
CAM2933,TV,Electronics,,226419.0,11755.0,32565.0,10621.0,0.8581,,0.0426,322388.0,1.83,45.0,26/12/2023,10/9/2023,1.0,7.0,Low
CAM2934,Email,Automotive,Penang,29915.0,357528.0,844961.0,22182.0,0.6885,4833.0,0.5521,735098.0,3.94,73.0,13/3/2023,23/4/2023,5.0,,Low
CAM2935,TV,Health,Penang,130709.0,258540.0,772862.0,2478.0,0.9212,168.0,0.9415,428378.0,,,10/11/2023,23/6/2023,3.0,10.0,High
CAM2936,TV,Groceries,Kuala Lumpur,36284.0,443660.0,,,0.7775,4546.0,,,2.33,81.0,18/7/2023,1/8/2023,5.0,3.0,High
CAM2937,Billboard,Fashion,Sabah,353400.0,226284.0,,228741.3074,,3739.0,0.975,108083.0,3.78,67.0,29/5/2023,21/6/2023,5.0,8.0,High
CAM2938,Email,Electronics,Sarawak,34862.0,306559.0,976912.0,23487.0,0.2379,5382.0,0.358,,,39.0,5/8/2023,6/7/2023,2.0,1.0,High
CAM2939,Email,Electronics,Sabah,280431.0,60431.0,40601.0,34648.0,0.9463,2383.0,0.9227,701379.0,4.72,333.0,3/8/2023,4/1/2023,4.0,8.0,High
CAM2940,Billboard,Fashion,Penang,176239.0,339775.0,877103.0,8745.0,0.0082,3929.0,0.0123,502929.0,0.35,217.0,22/7/2023,4/11/2023,3.0,8.0,Low
CAM2941,Radio,Electronics,Sarawak,,165795.0,218481.0,42101.0,0.9482,403.0,0.0663,700120.0,0.65,57.0,,,5.0,9.0,
CAM2942,TV,Automotive,Kuala Lumpur,307076.0,35592.0,260390.0,24695.0,0.0266,2473.0,0.9813,893832.0,2.4,,21/8/2023,8/10/2023,1.0,2.0,Low
CAM2943,Radio,Automotive,Kuala Lumpur,133204.0,18191.0,,24775.0,0.0455,4683.0,0.9713,964924.0,4.3,,9/1/2023,14/9/2023,3.0,2.0,Low
CAM2944,Social Media,Fashion,Penang,46316.0,240957.0,977445.0,387.0,0.1193,329.0,0.8861,512744.0,,54.0,10/7/2023,5/11/2023,4.0,6.0,Low
CAM2945,Radio,Health,Kuala Lumpur,418510.0,267471.0,657543.0,14287.0,0.4187,1900.0,0.7755,296178.0,4.68,2.0,9/8/2023,12/5/2023,4.0,6.0,Low
CAM2946,Email,Fashion,Johor,92554.0,55537.0,463481.0,39617.0,,7538.0,0.8848,,2.52,206.0,30/3/2023,11/11/2023,5.0,10.0,Medium
CAM2947,Radio,Fashion,Sarawak,139128.0,128823.0,291507.0,24925.0,0.2333,7221.0,0.4656,180194.0,4.16,361.0,19/5/2023,7/12/2023,4.0,4.0,Low
CAM2948,Billboard,Electronics,Johor,375819.0,,,,0.8112,,0.853,12738.0364,2.08,50.0,4/11/2023,,9.211087736,9.0,High
CAM2949,Radio,Fashion,Johor,234730.0,299168.0,556756.0,966.0,0.8225,4258.0,0.1677,853925.0,2.68,96.0,,21/3/2023,2.0,10.0,
CAM2950,TV,,Sarawak,229954.0,280543.0,,,0.6566,7489.0,0.6499,437505.0,3.93,48.0,15/5/2023,29/8/2023,3.0,4.0,Low
CAM2951,Billboard,Health,Sarawak,240921.0,307750.0,619046.0,46118.0,0.5303,2767.0,0.1308,398709.0,3.08,158.0,15/5/2023,,3.0,3.0,Low
CAM2952,Billboard,Electronics,Sabah,106810.0,348251.0,470998.0,2142.0,0.5374,2178.0,,862401.0,1.29,253.0,,16/3/2023,4.0,6.0,Medium
CAM2953,Billboard,Health,Kuala Lumpur,429866.0,285755.0,22775.0,8542.0,0.4132,1694.0,,896714.0,0.85,246.0,10/9/2023,5/3/2023,4.0,10.0,High
CAM2954,Billboard,Health,Sarawak,410088.0,368075.0,531052.0,4971.0,0.339,2277.0,0.5053,993357.0,0.81,199.0,6/7/2023,,1.0,3.0,Medium
CAM2955,Social Media,Automotive,Sarawak,,284584.0,432751.0,49658.0,0.68,3863.0,0.4389,835144.0,,,6/5/2023,23/5/2023,46.05543868,2.0,High
CAM2956,Email,Electronics,Sabah,405603.0,24078.0,1758977.575,41597.0,0.1351,6706.0,0.3112,985744.0,2.67,142.0,1/2/2023,8/4/2023,3.0,3.0,High
CAM2957,Social Media,Automotive,Sarawak,,198954.0,244078.0,15991.0,0.3272,4067.0,0.1616,,,74.0,25/4/2023,4/5/2023,1.0,1.0,High
CAM2958,Social Media,,Sarawak,303755.0,143425.0,454016.0,14172.0,0.5418,8975.0,0.6922,265218.0,1.79,363.0,22/6/2023,4/7/2023,5.0,,Medium
CAM2959,Social Media,,Sarawak,479076.0,245844.0,526354.0,,0.8089,625.0,0.1339,460154.0,2.82,64.0,18/3/2023,3/7/2023,2.0,1.0,Medium
CAM2960,Social Media,Automotive,Penang,227518.0,249052.0,879189.0,24268.0,0.4373,3387.0,0.4938,902320.0,2.71,321.0,20/4/2023,10/2/2023,9.211087736,,High
CAM2961,Radio,Electronics,Sarawak,,248764.0,898900.0,49363.0,0.4966,7497.0,,474679.0,1.27,90.0,13/5/2023,19/9/2023,,5.0,Low
CAM2962,Radio,Groceries,Johor,100279.0,60095.0,204643.0,29178.0,0.1647,4917.0,0.6603,542741.0,2.07,160.0,18/2/2023,29/1/2023,4.0,1.0,High
CAM2963,Email,Automotive,Sarawak,234127.0,183336.0,977756.0,,0.7815,6579.0,0.2453,848542.0,4.52,227.0,2/6/2023,21/8/2023,5.0,10.0,Medium
CAM2964,Billboard,Groceries,Sabah,28584.0,291775.0,264234.0,29885.0,0.0253,3458.0,0.0815,,3.92,131.0,19/12/2023,24/9/2023,,,High
CAM2965,Email,Fashion,Sarawak,268572.0,123490.0,,21254.0,0.2318,2963.0,0.3878,38344.0,4.61,269.0,25/8/2023,16/7/2023,3.0,2.0,Medium
CAM2966,,Electronics,Sabah,429420.0,220453.0,982152.0,4035.0,0.2136,8892.0,0.5265,186253.0,2.98,67.0,24/10/2023,,4.0,10.0,Low
CAM2967,TV,Health,Johor,243659.0,336456.0,321355.0,2007.0,0.4069,2674.0,,501137.0,,154.0,24/7/2023,29/10/2023,4.0,8.0,Medium
CAM2968,TV,Fashion,Johor,344109.0,330364.0,205329.0,5848.0,0.1935,7065.0,0.2709,862382.0,2.58,278.0,22/9/2023,28/8/2023,4.0,9.0,High
CAM2969,Radio,Automotive,Sarawak,388781.0,265996.0,451847.0,37403.0,0.2141,,0.9264,422007.0,3.01,50.0,2/3/2023,11/1/2023,,2.0,Low
CAM2970,Social Media,Electronics,Penang,492733.0,,807489.0,40876.0,0.2845,4962.0,0.0752,,1.95,362.0,23/5/2023,17/4/2023,5.0,5.0,High
CAM2971,Social Media,Groceries,Penang,172478.0,416780.0,795545.0,17074.0,0.7773,4587.0,,329346.0,2.01,319.0,30/1/2023,6/9/2023,4.0,7.0,Low
CAM2972,,Health,Penang,,444999.0,294544.0,32402.0,0.8249,5842.0,0.2687,660719.0,3.87,344.0,16/4/2023,19/8/2023,5.0,10.0,Medium
CAM2973,Billboard,Health,Kuala Lumpur,292485.0,388424.0,861305.0,6136.0,0.9254,7462.0,0.5793,349192.0,0.14,,5/2/2023,6/11/2023,1.0,10.0,High
CAM2974,Billboard,Automotive,Johor,257870.0,438916.0,921850.0,24282.0,,1026.0,,299169.0,,299.0,15/2/2023,22/9/2023,3.0,6.0,Low
CAM2975,Radio,Groceries,Penang,,348607.0,267419.0,5620.0,0.836,2304.0,0.4152,457495.0,3.45,103.0,28/6/2023,29/11/2023,5.0,8.0,High
CAM2976,Email,Health,Sabah,197223.0,100046.0,414623.0,35485.0,0.7112,,0.7327,169654.0,0.37,327.0,3/7/2023,4/6/2023,3.0,1.0,Medium
CAM2977,Social Media,Automotive,Johor,52256.0,109915.0,,42682.0,0.703,9209.0,0.1152,489803.0,4.59,122.0,22/7/2023,20/3/2023,1.0,3.0,Medium
CAM2978,Social Media,Automotive,Penang,358731.0,287185.0,812976.0,26518.0,0.3581,4996.0,0.2425,341611.0,2.61,302.0,4/7/2023,5/6/2023,1.0,,Low
CAM2979,Social Media,Automotive,Sarawak,418275.0,401938.0,264388.0,10984.0,0.172,5087.0,0.6092,,3.47,145.0,18/9/2023,11/7/2023,4.0,2.0,Medium
CAM2980,Radio,Automotive,Kuala Lumpur,178398.0,442874.0,409493.0,31138.0,3.980272291,878.0,,20168.0,2.66,,3/7/2023,30/1/2023,1.0,8.0,Medium
CAM2981,,Groceries,Penang,70401.0,154038.0,108833.0,48836.0,0.5576,,0.5429,16313.0,,18.0,15/4/2023,1/5/2023,3.0,8.0,Low
CAM2982,Email,Health,Johor,313930.0,4004859.054,794505.0,27212.0,0.8782,1680.0,0.0646,738023.0,0.79,281.0,20/7/2023,31/5/2023,5.0,,Medium
CAM2983,Radio,Fashion,Kuala Lumpur,336423.0,,98130.0,20473.0,0.0152,707.0,0.0989,940625.0,2.05,134.0,14/1/2023,23/7/2023,,5.0,Low
CAM2984,TV,Groceries,Johor,108628.0,110280.0,293597.0,33529.0,8.719648941,5798.0,0.5825,968943.0,0.64,1045.205361,11/9/2023,28/3/2023,5.0,3.0,Low
CAM2985,Billboard,Health,Penang,478922.0,408977.0,75251.0,42548.0,0.045,1402.0,0.3942,908887.0,3.44,106.0,30/5/2023,30/10/2023,4.0,8.0,Medium
CAM2986,,Electronics,Johor,456924.0,324458.0,611214.0,,0.3789,4740.0,0.8995,337385.0,4.3,,10/7/2023,27/1/2023,2.0,10.0,Medium
CAM2987,Email,,Penang,66706.0,50301.0,723320.0,10959.0,0.3487,3482.0,0.7754,,,336.0,6/8/2023,19/1/2023,2.0,6.0,Low
CAM2988,Billboard,Fashion,Penang,151297.0,107433.0,542722.0,24373.0,0.9191,2076.0,0.0906,197484.0,3.9,112.0,20/6/2023,24/1/2023,1.0,5.0,Low
CAM2989,Email,Fashion,Sarawak,257524.0,406876.0,926523.0,33480.0,0.8748,688.0,0.874,294324.0,1.96,198.0,18/4/2023,1/2/2023,2.0,10.0,
CAM2990,TV,Health,Sabah,224761.0,,223718.0,38703.96668,,3669.0,0.1703,971077.0,,,22/4/2023,22/1/2023,2.0,4.0,Medium
CAM2991,Radio,Electronics,Penang,110484.0,407487.0,674513.0,1737.0,0.542,698.0,0.0974,558597.0,4.43,94.0,27/9/2023,22/9/2023,,9.0,Medium
CAM2992,Email,Automotive,Sarawak,356452.0,160500.0,709618.0,40490.0,0.127,1815.0,0.8098,845321.0,1.13,291.0,,29/7/2023,1.0,1.0,Low
CAM2993,Radio,Groceries,Kuala Lumpur,,307615.0,995978.0,,0.9358,3726.0,0.8867,237319.0,0.11,84.0,23/2/2023,9/2/2023,2.0,5.0,Medium
CAM2994,Radio,Electronics,Penang,182268.0,299371.0,63990.0,27308.0,0.3129,631.0,0.7896,888177.0,4.86,237.0,10/11/2023,20/8/2023,1.0,1.0,High
CAM2995,Radio,Fashion,Johor,83362.0,339596.0,670746.0,10941.0,0.5753,5966.0,0.2558,264473.0,0.48,325.0,4/4/2023,30/10/2023,1.0,10.0,Medium
CAM2996,Email,,Sarawak,339151.0,191760.0,,35607.0,,1071.0,0.5522,498088.0,3.72,214.0,30/1/2023,14/2/2023,,8.0,High
CAM2997,,Automotive,Johor,415010.0,94599.0,633243.0,26132.0,0.5098,4795.0,0.9711,570532.0,,147.0,14/8/2023,3/4/2023,1.0,,Low
CAM2998,TV,Health,Johor,170448.0,105201.0,413324.0,22322.0,0.5288,7099.0,0.2919,715544.0,4.54,,27/10/2023,7/6/2023,,8.0,Medium
CAM2999,Social Media,Electronics,Sarawak,,124950.0,846310.0,16974.0,0.4186,4680.0,0.5393,250294.0,2.68,228.0,,18/2/2023,2.0,10.0,Low
CAM3000,Email,Electronics,Sabah,211223.0,33050.0,579206.0,25320.0,,,0.2952,978562.0,1.24,325.0,4/5/2023,13/9/2023,4.0,6.0,Medium
CAM3001,Billboard,Fashion,Kuala Lumpur,324107.0,,150451.0,13470.0,0.8281,3768.0,0.3544,650185.0,1.08,172.0,10/11/2023,,5.0,3.0,High
CAM3002,Social Media,Fashion,Penang,52138.0,363014.0,,44447.0,0.0822,886.0,0.9896,263530.0,1.46,338.0,14/6/2023,11/3/2023,,4.0,Low
CAM3003,Billboard,Electronics,Penang,211750.0,45976.0,976412.0,20059.0,0.9102,,0.9856,110559.0,,337.0,7/5/2023,29/12/2023,,6.0,High
CAM3004,Billboard,Groceries,Johor,263910.0,436319.0,176573.0,49891.0,0.057,,0.8759,653112.0,3.65,269.0,11/1/2023,30/8/2023,5.0,2.0,High
CAM3005,Social Media,Electronics,Johor,286727.0,88619.0,,237211.1364,0.1655,4302.0,0.3076,101578.0,3.1,73.0,4/3/2023,12/1/2023,,3.0,High
CAM3006,Radio,Automotive,Kuala Lumpur,279447.0,171881.0,87872.0,25056.0,0.8488,4532.0,0.9426,827050.0,,236.0,10/8/2023,8/4/2023,1.0,6.0,High
CAM3007,Billboard,Electronics,Sabah,285366.0,291573.0,845193.0,25086.0,0.4019,13.0,0.8575,946098.0,6.831972857,137.0,4/10/2023,17/9/2023,5.0,8.0,Medium
CAM3008,Billboard,Electronics,Kuala Lumpur,394534.0,425518.0,564648.0,25267.0,0.495,227.0,0.1352,476732.0,0.4,214.0,23/9/2023,24/11/2023,9.211087736,9.0,Low
CAM3009,TV,,Kuala Lumpur,,137346.0,595932.0,42676.0,0.0285,2206.0,0.4045,879952.0,3.53,33.0,23/10/2023,27/3/2023,5.0,80.02345444,High
CAM3010,Billboard,Groceries,Sarawak,32100.0,161931.0,325627.0,6247.0,0.1882,4260.0,,582209.0,4.0,299.0,23/11/2023,20/3/2023,5.0,7.0,Medium
CAM3011,Radio,Health,Sabah,19396.0,216013.0,800748.0,15936.0,0.4504,4350.0,0.1672,571244.0,3.87,138.0,5/10/2023,15/1/2023,2.0,10.0,Low
CAM3012,Radio,Health,Kuala Lumpur,222019.0,191110.0,408941.0,,,8815.0,0.8606,846443.0,0.43,199.0,11/7/2023,22/8/2023,,4.0,High
CAM3013,Social Media,Groceries,Penang,329628.0,253398.0,469535.0,21921.0,0.7583,9943.0,0.5258,394046.0,2.79,59.0,17/6/2023,31/3/2023,4.0,4.0,High
CAM3014,Social Media,Groceries,Kuala Lumpur,234660.0,31352.0,557310.0,,0.4689,1418.0,0.6438,,2.82,275.0,30/8/2023,16/7/2023,1.0,,Medium
CAM3015,Email,Automotive,Kuala Lumpur,294599.0,208921.0,429033.0,25815.0,0.0397,6111.0,0.5701,228545.0,4.77,286.0,11/6/2023,29/5/2023,4.0,,High
CAM3016,Email,Automotive,Kuala Lumpur,105552.0,368176.0,677297.0,21666.0,0.2789,1233.0,0.6146,655160.0,0.12,,11/10/2023,12/6/2023,,5.0,High
CAM3017,Email,Automotive,Sarawak,130099.0,69062.0,14695.0,19460.0,0.8383,67712.56735,0.1327,981133.0,3.11,96.0,3/1/2023,14/6/2023,5.0,4.0,Medium
CAM3018,TV,Fashion,Penang,489721.0,41193.0,538724.0,,0.1594,6329.0,0.8569,728388.0,2.01,,15/4/2023,5/9/2023,5.0,2.0,Low
CAM3019,TV,Health,Johor,313690.0,,460263.0,5965.0,0.7115,6316.0,0.4443,463816.0,0.33,,19/7/2023,24/2/2023,2.0,2.0,High
CAM3020,Social Media,Automotive,Kuala Lumpur,173516.0,442371.0,386580.0,20620.0,0.3736,7114.0,,238830.0,0.37,102.0,15/11/2023,13/3/2023,4.0,5.0,Medium
CAM3021,Billboard,Fashion,Sabah,192484.0,160757.0,997464.0,19085.0,0.0782,8334.0,0.7881,647120.0,1.43,118.0,21/7/2023,3/5/2023,3.0,,High
CAM3022,Email,Fashion,Johor,,35800.0,789236.0,3596.0,,1117.0,0.0955,,2.81,261.0,13/5/2023,23/10/2023,1.0,5.0,Medium
CAM3023,Email,Electronics,Sabah,234742.0,4059115.87,570545.0,2054.0,0.1898,9158.0,0.8982,,,186.0,26/3/2023,18/12/2023,1.0,8.0,Medium
CAM3024,Radio,Fashion,Sarawak,477347.0,302948.0,,19609.0,0.042,7983.0,0.9987,993326.0,3.41,219.0,8/2/2023,26/1/2023,,5.0,Low
CAM3025,Email,Health,Sarawak,,10985.0,415934.0,,,2651.0,0.7032,304427.0,2.8,363.0,2/12/2023,,3.0,1.0,
CAM3026,Radio,Electronics,Johor,81229.0,204458.0,679593.0,19710.0,0.9003,2945.0,,942840.0,,8.0,10/11/2023,14/6/2023,2.0,6.0,Low
CAM3027,Social Media,Groceries,Johor,,210996.0,118267.0,,0.3219,72.0,0.4908,386094.0,0.86,,21/4/2023,16/5/2023,5.0,1.0,Medium
CAM3028,Social Media,,Sarawak,4602789.403,349017.0,6864184.524,47332.0,0.7743,4359.0,0.0025,367174.0,0.79,1470.640708,17/10/2023,3/1/2023,,5.0,Medium
CAM3029,Social Media,Automotive,Kuala Lumpur,,388921.0,922966.0,44317.0,0.355,3723.0,0.7745,550722.0,0.88,202.0,17/2/2023,20/10/2023,4.0,1.0,High
CAM3030,Billboard,Groceries,Kuala Lumpur,131146.0,,824904.0,31622.0,0.5963,5985.0,0.7902,973496.0,0.42,236.0,24/9/2023,17/9/2023,4.0,8.0,Low
CAM3031,Social Media,Groceries,Sarawak,235470.0,,7939.0,5343.0,0.5299,2087.0,0.5677,599353.0,3.47,117.0,11/7/2023,31/8/2023,3.0,8.0,Medium
CAM3032,TV,Health,Sarawak,1627073.698,362407.0,225462.0,45359.0,0.5728,38534.75841,0.4748,242224.0,0.89,95.0,24/6/2023,27/11/2023,5.0,,High
CAM3033,Email,Automotive,Kuala Lumpur,476904.0,288211.0,582108.0,,0.8147,7398.0,0.3772,126282.0,2.04,291.0,4/6/2023,12/11/2023,5.0,6.0,
CAM3034,TV,Health,Kuala Lumpur,203076.0,22206.0,519556.0,39260.0,0.5757,874.0,0.8537,331729.0,0.55,1848.805462,28/10/2023,1/6/2023,1.0,6.0,Low
CAM3035,Radio,Automotive,,227561.0,116547.0,250948.0,39687.0,0.0565,9095.0,0.1009,,0.45,257.0,25/8/2023,22/6/2023,5.0,5.0,High
CAM3036,,Groceries,Sarawak,499018.0,,372268.0,44278.0,0.5636,5422.0,0.4766,,2.84,353.0,20/2/2023,30/3/2023,4.0,1.0,Medium
CAM3037,Email,Automotive,Kuala Lumpur,248570.0,256970.0,76096.0,42204.0,0.2301,44243.6115,0.039,559512.0,4.48,136.0,15/5/2023,16/8/2023,1.0,1.0,High
CAM3038,Radio,Automotive,Kuala Lumpur,122499.0,335426.0,167340.0,8169.0,0.6506,5664.0,0.9588,500218.0,0.44,129.0,19/6/2023,31/8/2023,,10.0,Low
CAM3039,Billboard,,Kuala Lumpur,449382.0,150999.0,998987.0,46072.0,,4919.0,,362628.0,4.12,115.0,24/4/2023,20/2/2023,5.0,3.0,Low
CAM3040,Email,,Penang,,177051.0,657882.0,34857.0,0.7212,2217.0,0.004,16717.0,1.36,201.0,16/11/2023,11/10/2023,5.0,3.0,High
CAM3041,TV,Groceries,Johor,337991.0,46772.0,438923.0,7112.0,0.4261,,0.217,,1.1,349.0,5/8/2023,16/5/2023,1.0,10.0,
CAM3042,Social Media,Electronics,Penang,,30200.0,41381.0,45638.0,0.0191,5958.0,0.6699,,4.59,168.0,5/11/2023,1/5/2023,,1.0,Medium
CAM3043,Radio,Electronics,Sabah,149178.0,15136.0,563465.0,45164.0,0.9021,9683.0,0.1565,382752.0,4.06,195.0,9/9/2023,22/5/2023,4.0,6.0,Medium
CAM3044,TV,Automotive,Sarawak,173661.0,2101800.985,,,0.0931,6052.0,,271057.0,0.23,,26/1/2023,19/12/2023,2.0,5.0,High
CAM3045,Billboard,Electronics,Sabah,63519.0,122401.0,585381.0,10873.0,0.8567,4575.0,0.9004,317879.0,0.67,111.0,13/11/2023,16/1/2023,3.0,4.0,High
CAM3046,Email,Fashion,Kuala Lumpur,287887.0,338083.0,304287.0,13067.0,0.2518,3385.0,0.5761,891460.0,3.5,264.0,30/4/2023,28/9/2023,2.0,,High
CAM3047,TV,Health,Johor,70220.0,281037.0,878987.0,42020.0,,1696.0,0.7551,837554.0,,129.0,15/8/2023,,3.0,4.0,High
CAM3048,TV,Health,Johor,336631.0,5672.0,164644.0,37013.0,0.1048,4617.0,0.1122,144602.0,0.12,349.0,31/3/2023,25/7/2023,1.0,10.0,Low
CAM3049,TV,Health,Penang,376784.0,66698.0,381333.0,45269.0,0.3204,7668.0,0.0445,296643.0,4.48,230.0,15/9/2023,5/12/2023,4.0,9.0,Medium
CAM3050,Social Media,Automotive,,,263850.0,193913.0,40676.0,0.2429,2720.0,0.0688,475298.0,3.42,120.0,17/7/2023,28/6/2023,2.0,8.0,Low
CAM3051,,Groceries,Sabah,249049.0,363470.0,235695.0,42848.0,0.2579,,0.5046,,,237.0,12/9/2023,6/12/2023,2.0,6.0,High
